Country_Name,Country_Code,R,P_Value,correlation,Significant
Senegal,SEN,-0.7988760775205933,7.155357447600877e-08,NEG,True
Serbia,SRB,-0.8565173494770913,7.92562112830945e-10,NEG,True
Seychelles,SYC,-0.8187126566175771,1.8202065181632366e-08,NEG,True
Sierra Leone,SLE,-0.9694087082170728,3.08060005937146e-19,NEG,True
Singapore,SGP,0.6879078306809404,1.8995989221904288e-05,POS,True
Slovak Republic,SVK,-0.8936028784289004,1.329093253314735e-11,NEG,True
Slovenia,SVN,-0.2260723703824034,0.22136747873518417,NEG,False
Solomon Islands,SLB,-0.8883581415385151,2.5790221712872628e-11,NEG,True
Somalia,SOM,-0.13083440905251092,0.4829633038786274,NEG,False
South Africa,ZAF,-0.9693787235589919,3.1240741379165467e-19,NEG,True
South Sudan,SSD,0.9756824230646528,1.1500793832025214e-20,POS,True
Spain,ESP,-0.34408212519612263,0.05804257563879345,NEG,False
Sri Lanka,LKA,-0.9642194102947252,2.890097865175956e-18,NEG,True
St. Kitts and Nevis,KNA,-0.5933562280978059,0.00043441841418562384,NEG,True
St. Lucia,LCA,0.35462706555586765,0.05029002975855913,POS,False
St. Vincent and the Grenadines,VCT,-0.5374799673898389,0.0018201912667175479,NEG,True
Sudan,SDN,-0.9623126455472648,6.0610154555643755e-18,NEG,True
Suriname,SUR,-0.774939441282015,3.0927088157412315e-07,NEG,True
Sweden,SWE,-0.9719333925204983,8.979155921265244e-20,NEG,True
Switzerland,CHE,-0.8640726469909301,3.8060030269195017e-10,NEG,True
Syrian Arab Republic,SYR,-0.03718528646605484,0.8425762386939568,NEG,False
Tajikistan,TJK,-0.966830030227555,9.797103277813294e-19,NEG,True
Tanzania,TZA,-0.9958163207919851,1.0790597212218153e-31,NEG,True
Thailand,THA,-0.5331185574830755,0.002014990384601392,NEG,True
Timor-Leste,TLS,0.35775897560516073,0.04815324086110287,POS,True
Togo,TGO,-0.7811882446365458,2.147855757619285e-07,NEG,True
Tonga,TON,0.17896001689647884,0.33541349954720384,POS,False
Trinidad and Tobago,TTO,-0.8705282596406514,1.9627260713609863e-10,NEG,True
Tunisia,TUN,-0.7287940541188828,3.333283781040523e-06,NEG,True
Turkey,TUR,-0.9087940685236935,1.5738592333951088e-12,NEG,True
Turkmenistan,TKM,-0.012034221871082959,0.9487692246425314,NEG,False
Tuvalu,TUV,,,NO,False
Uganda,UGA,-0.9711789536855154,1.3127366411559482e-19,NEG,True
Ukraine,UKR,-0.689792761664748,1.7639769737118142e-05,NEG,True
United Arab Emirates,ARE,0.596773111458008,0.00039457543760099237,POS,True
United Kingdom,GBR,-0.9833014145818495,5.1859036159573444e-23,NEG,True
United States,USA,-0.41686384455978603,0.019650482404497866,NEG,True
Uruguay,URY,0.3654904178662252,0.04318673024389994,POS,True
Uzbekistan,UZB,-0.709090229423366,7.99717258974164e-06,NEG,True
Vanuatu,VUT,-0.16553114599563118,0.3735056505665347,NEG,False
"Venezuela, RB",VEN,0.3639314712436301,0.04415365718303549,POS,True
Vietnam,VNM,-0.9453059403671112,1.2028988990645286e-15,NEG,True
World,WLD,-0.20130045244258457,0.27752366861570443,NEG,False
"Yemen, Rep.",YEM,-0.5969273354317346,0.0003928559019034621,NEG,True
Zambia,ZMB,-0.5603504781702525,0.0010437723971101652,NEG,True
Zimbabwe,ZWE,-0.8818293989196958,5.629761716675028e-11,NEG,True
