Country_Name,Country_Code,R,P_Value,correlation,Significant
Romania,ROU,-0.7216795692733268,4.610695508424388e-06,NEG,True
Russian Federation,RUS,-0.0155457181902163,0.9338492846887905,NEG,False
Rwanda,RWA,0.8819849852199586,5.528960881696742e-11,POS,True
Samoa,WSM,0.8793556195032928,7.478165384156995e-11,POS,True
Sao Tome and Principe,STP,0.9819661045854062,1.5688346902403105e-22,POS,True
Senegal,SEN,0.8473625530816113,1.8267204392749898e-09,POS,True
Serbia,SRB,-0.20127564699503683,0.27758412567643703,NEG,False
Seychelles,SYC,0.579555768854039,0.0006338645132374892,POS,True
Sierra Leone,SLE,0.9314963887192015,2.877471732463169e-14,POS,True
Singapore,SGP,0.8468711231579208,1.9075207299604184e-09,POS,True
Slovak Republic,SVK,-0.8620868677364993,4.634533359409723e-10,NEG,True
Slovenia,SVN,0.21060616884729838,0.2554419108915058,POS,False
Solomon Islands,SLB,0.746357907572181,1.4310368824827665e-06,POS,True
Somalia,SOM,0.5139997874521445,0.0030980448791168586,POS,True
South Africa,ZAF,0.8522067331594049,1.1825064438579317e-09,POS,True
Spain,ESP,0.43321710482049225,0.014913633384947576,POS,True
Sri Lanka,LKA,0.9122939274126662,9.131745921065396e-13,POS,True
St. Kitts and Nevis,KNA,0.5246926520577806,0.0024430733891125218,POS,True
St. Lucia,LCA,0.29897656989842364,0.1022921653979128,POS,False
St. Vincent and the Grenadines,VCT,0.48645260130536844,0.005522695214649397,POS,True
Suriname,SUR,0.3614290341182906,0.04574188183528821,POS,True
Sweden,SWE,-0.8531958586444832,1.0799835966570208e-09,NEG,True
Switzerland,CHE,-0.6710912823853313,3.593835895907226e-05,NEG,True
Syrian Arab Republic,SYR,0.23074473364271322,0.2117115308943651,POS,False
Tajikistan,TJK,0.27264640837544074,0.13782806431592692,POS,False
Tanzania,TZA,0.9748759231016714,1.8363436162291216e-20,POS,True
Thailand,THA,0.8758876438959197,1.1020651983396853e-10,POS,True
Timor-Leste,TLS,0.9524796617805112,1.6405059564407117e-16,POS,True
Togo,TGO,0.691244137870428,1.6655629714069923e-05,POS,True
Tonga,TON,0.7358771285401667,2.389010623799295e-06,POS,True
Trinidad and Tobago,TTO,0.9240851129634926,1.2159405375763853e-13,POS,True
Tunisia,TUN,0.866129935807132,3.0933440230968634e-10,POS,True
Turkey,TUR,0.85840669867849,6.623531483949761e-10,POS,True
Turkmenistan,TKM,0.9530286119360276,1.391062040097341e-16,POS,True
Tuvalu,TUV,,,NO,False
Uganda,UGA,0.9194451729560299,2.788171337102269e-13,POS,True
