Country_Name,Country_Code,R,P_Value,correlation,Significant
Peru,PER,0.9729172305323343,5.3859535455208323e-20,POS,True
Philippines,PHL,0.9041289560837018,3.1459725346348972e-12,POS,True
Poland,POL,,,NO,False
Portugal,PRT,,,NO,False
Qatar,QAT,,,NO,False
Romania,ROU,0.1978777507572212,0.28594594461849204,POS,False
Russian Federation,RUS,0.0601968623867367,0.7476946828784641,POS,False
Rwanda,RWA,0.9718191455953084,9.51699119548879e-20,POS,True
Samoa,WSM,0.848823296706657,1.604758573637682e-09,POS,True
Sao Tome and Principe,STP,0.9405788346792228,3.881009868846157e-15,POS,True
Senegal,SEN,0.9834255217908265,4.6578978641284024e-23,POS,True
Serbia,SRB,0.2901573352698866,0.11332579210450294,POS,False
Seychelles,SYC,0.6951371888638191,1.4255381475273318e-05,POS,True
Sierra Leone,SLE,0.45537806347081666,0.01004668228199732,POS,True
Singapore,SGP,,,NO,False
Slovak Republic,SVK,,,NO,False
Slovenia,SVN,,,NO,False
Solomon Islands,SLB,0.6954880167682351,1.4055210816351965e-05,POS,True
Somalia,SOM,0.5505537198076771,0.0013309375639029794,POS,True
South Africa,ZAF,0.9592595527650455,1.8389159520519956e-17,POS,True
Spain,ESP,,,NO,False
Sri Lanka,LKA,0.9307136624848771,3.375531388205882e-14,POS,True
St. Kitts and Nevis,KNA,0.5050289386707328,0.0037593463643490923,POS,True
St. Lucia,LCA,0.22588860929268798,0.2217532485541126,POS,False
St. Vincent and the Grenadines,VCT,0.4616388567376758,0.008944075064336903,POS,True
Suriname,SUR,0.27872069380845954,0.1289263370274301,POS,False
Sweden,SWE,,,NO,False
Switzerland,CHE,,,NO,False
Syrian Arab Republic,SYR,0.6008581240571312,0.00035120671823427155,POS,True
Tajikistan,TJK,-0.10933135668095756,0.5582280569735183,NEG,False
Tanzania,TZA,0.905347928474476,2.634287516365203e-12,POS,True
Thailand,THA,0.9203927756341341,2.3631791167900184e-13,POS,True
