Country_Name,Country_Code,R,P_Value,correlation,Significant
Papua New Guinea,PNG,0.6816370705759114,2.4210470263877817e-05,POS,True
Paraguay,PRY,-0.8390098597365503,3.737423775271547e-09,NEG,True
Peru,PER,-0.9226027324562608,1.5939895352092902e-13,NEG,True
Philippines,PHL,-0.19844488553491044,0.28453920671460853,NEG,False
Poland,POL,-0.25870801618865297,0.15993532065342198,NEG,False
Portugal,PRT,-0.05977870332520349,0.7493913675961623,NEG,False
Qatar,QAT,-0.9108828833761605,1.1403370975245813e-12,NEG,True
Romania,ROU,0.1732002235798448,0.35145130572809125,POS,False
Russian Federation,RUS,0.08001919484100418,0.6687190367991774,POS,False
Rwanda,RWA,-0.4979492943385927,0.004363721513737484,NEG,True
Samoa,WSM,0.9099018015663564,1.3279422040691875e-12,POS,True
Sao Tome and Principe,STP,-0.9655504989606243,1.6822262834999133e-18,NEG,True
Saudi Arabia,SAU,-0.9523161496702988,1.7224663940883834e-16,NEG,True
Senegal,SEN,-0.98850419187345,2.388633128621706e-25,NEG,True
Serbia,SRB,0.31661556465780405,0.0826770374683378,POS,False
Seychelles,SYC,-0.5081489893243709,0.003516766080385216,NEG,True
Sierra Leone,SLE,-0.898759197923922,6.691867080984068e-12,NEG,True
Singapore,SGP,,,NO,False
Slovak Republic,SVK,-0.862614228711243,4.399663837944177e-10,NEG,True
Slovenia,SVN,0.13253773725348808,0.47723362373807,POS,False
Solomon Islands,SLB,-0.9131205918721998,8.00342642935196e-13,NEG,True
Somalia,SOM,-0.39581944390690793,0.02751230828405148,NEG,True
South Africa,ZAF,-0.9570198787706498,3.938317391960404e-17,NEG,True
South Sudan,SSD,-0.7477714729034741,1.3329573577215088e-06,NEG,True
Spain,ESP,-0.08150096474237761,0.6629405907971806,NEG,False
Sri Lanka,LKA,0.2051924598677632,0.26814305661268717,POS,False
St. Kitts and Nevis,KNA,0.5578410436034726,0.001111606571429534,POS,True
St. Lucia,LCA,0.40981990729464934,0.022043076273021694,POS,True
St. Vincent and the Grenadines,VCT,-0.43610485664098764,0.0141854071414095,NEG,True
Sudan,SDN,-0.7822749546997187,2.013482183587737e-07,NEG,True
Suriname,SUR,0.6716936826963296,3.5151326675574425e-05,POS,True
Sweden,SWE,0.9153200622979293,5.598458462128464e-13,POS,True
Switzerland,CHE,0.5547338023388335,0.0012009219896075127,POS,True
Syrian Arab Republic,SYR,-0.5404044160814571,0.0016989381101748331,NEG,True
Tajikistan,TJK,-0.665885566846129,4.342748744347357e-05,NEG,True
Tanzania,TZA,-0.9801499741315648,6.234358192539982e-22,NEG,True
Thailand,THA,-0.9264674712988779,7.77822777152227e-14,NEG,True
Timor-Leste,TLS,-0.9340933400468605,1.67101547125904e-14,NEG,True
Togo,TGO,-0.8168061965472837,2.0908133038575608e-08,NEG,True
Tonga,TON,-0.45168377279562777,0.010749489374741275,NEG,True
Trinidad and Tobago,TTO,0.5415777932421674,0.0016523012765661872,POS,True
Tunisia,TUN,-0.9900462881890079,2.987852738139429e-26,NEG,True
Turkey,TUR,-0.9822868412162706,1.2118743106631478e-22,NEG,True
Turkmenistan,TKM,-0.9556625669038536,6.12783910873321e-17,NEG,True
Tuvalu,TUV,,,NO,False
Uganda,UGA,-0.981506972420399,2.2522968724079984e-22,NEG,True
Ukraine,UKR,0.7588869302962095,7.501914809042979e-07,POS,True
United Arab Emirates,ARE,-0.9861030131980506,3.681745914116077e-24,NEG,True
United Kingdom,GBR,0.9361766650782056,1.0631391183273135e-14,POS,True
United States,USA,0.01121223403494949,0.9522643986906186,POS,False
Uruguay,URY,-0.7611882564501623,6.634839217413827e-07,NEG,True
Uzbekistan,UZB,-0.15665517042088725,0.40001747506101304,NEG,False
Vanuatu,VUT,-0.831250459134111,7.015491772877498e-09,NEG,True
"Venezuela, RB",VEN,-0.8132634617762561,2.6937624668130445e-08,NEG,True
Vietnam,VNM,-0.986104114249795,3.6775442087138394e-24,NEG,True
World,WLD,-0.9873198172338569,9.826097737483824e-25,NEG,True
"Yemen, Rep.",YEM,-0.3595910416094769,0.046937173300219064,NEG,True
Zambia,ZMB,-0.9297724850942741,4.0798537497209283e-14,NEG,True
Zimbabwe,ZWE,0.7037206818363314,1.0028187649408881e-05,POS,True
