Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Aruba,ABW,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cote d'Ivoire,CIV,CO2 emissions (kt),EN.ATM.CO2E.KT,2710.0,2790.0,2770.0,2960.0,3090.0,3260.0,3880.0,4790.0,4830.0,6690.0,6330.0,6260.0,6380.0,5150.0,5420.0,5810.0,5630.0,5550.0,6360.0,5930.0,6220.0,5990.0,7890.0,8460.0,8960.0,9560.0,9320.0,10380.0,9910.0,9910.0,9910.0
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,2900.0,2650.0,2530.0,6660.0,7290.0,7110.0,6340.0,6590.0,6760.0,6520.0,6700.0,6330.0,6220.0,6100.0,6540.0,6610.0,6950.0,8120.0,8210.0,8790.0,8990.0,7970.0,7060.0,7370.0,7750.0,8010.0,8550.0,8320.0,8620.0,8620.0,8620.0
"Congo, Dem. Rep.",COD,CO2 emissions (kt),EN.ATM.CO2E.KT,3180.0,1740.0,1480.0,1430.0,1280.0,1240.0,1250.0,1200.0,1330.0,1320.0,920.0,790.0,880.0,1070.0,1170.0,1490.0,1600.0,1750.0,1870.0,1920.0,2060.0,2520.0,2430.0,3650.0,4790.0,2890.0,2060.0,2280.0,2200.0,2200.0,2200.0
"Congo, Rep.",COG,CO2 emissions (kt),EN.ATM.CO2E.KT,840.0,3080.0,3010.0,2990.0,2780.0,2930.0,2800.0,3340.0,3230.0,2950.0,2860.0,2990.0,2800.0,2940.0,2860.0,4820.0,4950.0,5130.0,5410.0,5440.0,4980.0,4860.0,4750.0,4000.0,4080.0,3440.0,3350.0,3220.0,3220.0,3220.0,3220.0
Colombia,COL,CO2 emissions (kt),EN.ATM.CO2E.KT,48860.0,50580.0,53210.0,55780.0,56430.0,59060.0,58850.0,63590.0,64090.0,55870.0,58220.0,58560.0,56430.0,56020.0,56220.0,57910.0,57720.0,59190.0,60000.0,62960.0,64680.0,69910.0,70290.0,77790.0,79820.0,81030.0,83760.0,76060.0,79490.0,79490.0,79490.0
Comoros,COM,CO2 emissions (kt),EN.ATM.CO2E.KT,70.0,70.0,70.0,70.0,70.0,80.0,80.0,80.0,90.0,90.0,100.0,110.0,110.0,140.0,150.0,140.0,150.0,120.0,120.0,130.0,160.0,150.0,150.0,180.0,160.0,180.0,200.0,250.0,260.0,260.0,260.0
Cabo Verde,CPV,CO2 emissions (kt),EN.ATM.CO2E.KT,100.0,100.0,110.0,110.0,110.0,120.0,140.0,150.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0,440.0,500.0,460.0,480.0,510.0,540.0,570.0,530.0,510.0,500.0,500.0,550.0,590.0,620.0,620.0,620.0
Costa Rica,CRI,CO2 emissions (kt),EN.ATM.CO2E.KT,2870.0,3060.0,4150.0,4180.0,4850.0,4810.0,4530.0,4490.0,5020.0,5040.0,4950.0,5420.0,5520.0,5800.0,5940.0,6270.0,6560.0,7600.0,7520.0,7200.0,7110.0,7430.0,7450.0,7780.0,7830.0,7540.0,8080.0,8180.0,8260.0,8260.0,8260.0
Caribbean small states,CSS,CO2 emissions (kt),EN.ATM.CO2E.KT,28330.0,27640.0,28470.0,28470.0,29430.0,30190.0,30570.0,31430.0,33060.0,33390.0,32770.0,34220.0,34770.0,34590.0,35260.0,38980.0,42900.0,42970.0,39950.0,48680.0,39680.0,41140.0,42870.0,41400.0,40210.0,39450.0,36580.0,35670.0,36920.0,36920.0,36920.0
Cuba,CUB,CO2 emissions (kt),EN.ATM.CO2E.KT,35410.0,27430.0,22090.0,20090.0,21610.0,23080.0,25030.0,27400.0,26950.0,27830.0,28200.0,27190.0,25960.0,25230.0,24970.0,25860.0,26300.0,27200.0,26310.0,27100.0,30260.0,28540.0,28850.0,27350.0,26880.0,27490.0,28450.0,25650.0,24970.0,24970.0,24970.0
Curacao,CUW,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cayman Islands,CYM,CO2 emissions (kt),EN.ATM.CO2E.KT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
