"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bangladesh","BGD","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","23.10876","24.14859","33.83711","35.81573","36.10829","40.86521","36.64092","34.43845","46.03807","","","38.74599","39.01896","32.0783","37.27884","","","","43.95966","","37.85218","36.10576","","43.75585","45.46181","48.47068","","43.42247","40.78195","39.59189","40.2057","","41.14495","39.09913","","","","64.32827","","","","",
"Bulgaria","BGR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.89643","","","46.74247","46.84036","44.61046","39.88061","45.93552","44.68915","44.52821","42.5014","40.61605","42.97612","41.40841","39.15796","38.91185","","","","","","","",
"Bahrain","BHR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","41.28465","41.0722","22.33706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.40306","43.06671","44.22464","","","","","",
"Bahamas, The","BHS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.45858","","","",
"Belize","BLZ","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.06729","31.62375","","","","39.15797","","","","40.34306","39.90655","41.12907","","","38.13867","39.32241","41.17408","41.67663","39.95346","","","",
"Bermuda","BMU","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","35.42916","","45.40797","","","","","","","","","","36.88275","","","","","30.75175","33.20245","29.84691","","","","","","59.62328","","","","","","52.36858","52.28503","","","","","45.41727","","","","44.33285","44.3101","","44.39473","","","",
"Bolivia","BOL","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.13847","","","37.59655","35.6574","38.44232","40.08059","40.36336","","39.36346","38.78848","43.78798","43.65552","44.56404","44.60847","44.66491","45.11796","44.11814","44.99812","43.09467","41.3708","","","","","",
"Barbados","BRB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","34.15827","33.31471","35.36806","35.00611","","29.06124","29.41011","","","","","","","","","","","","","","39.30911","","","","","","","","33.21971","35.54464","32.81314","33.86607","35.00732","32.47932","31.69585","","32.48282","29.36943","28.94022","29.63741","","29.93281","24.86012","22.47617","","39.30671","","","","",
"Brunei Darussalam","BRN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","51.01892","59.1134","49.71145","63.30275","60.53515","49.71198","54.68168","","54.4468","51.6141","47.94832","46.70444","49.44632","","","","","31.32252","31.45059","35.6801","27.44128","31.11764","34.89164","27.09168","","","","","","","","","","","","","","","","","46.78163","","","","38.68534","","60.84435","","","","",
"Bhutan","BTN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","76.87443","79.39564","","","41.44791","","","64.20121","58.98642","","","","","","","","","","","","","","","","","","","","","","","","","","50.94363","","","55.73444","56.01992","53.8765","56.73914","","54.5583","55.67762","41.49114","","","","","",
"Botswana","BWA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","36.06612","35.35382","37.25585","42.38677","31.87777","35.44924","32.16371","36.85769","41.34199","42.83095","","","35.8369","36.7425","37.36434","40.6015","48.59677","53.16325","","52.82824","","51.65282","","","","","","","","","","","","","39.61589","","44.22748","","32.69546","","","","","","","","","","","",
"Central African Republic","CAF","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","14.86201","","","","","","","","17.55019","16.58149","","","14.43826","16.65348","","","","","","","","","","","","","","","23.71611","29.05007","25.91333","26.45229","23.99504","","","","","","","","","","",
"Canada","CAN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.40425","","","","","","","","","",
"Central Europe and the Baltics","CEB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.670835","","","49.20228","46.96234","46.201515","46.26106","45.10334","43.855445","41.86203","41.45747","40.61605","40.21458","37.88896","37.780045","34.5054","37.66577","34.38879","34.51418","","","","",
"Switzerland","CHE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","40.096","47.1672","46.2891","46.70218","48.18625","","","","","","","","","","","","","","","","24.32932","25.38514","","45.80191","46.02155","46.44843","47.02689","","40.3781","39.41656","39.44057","39.04682","38.21976","36.45894","35.66956","37.66496","37.50446","38.17514","45.37242","41.45361","41.26948","39.83454","39.12184","38.8077","37.61926","35.57103","","","","","",
"Channel Islands","CHI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","9.69668","13.23993","","","16.24728","16.92419","17.13588","14.81841","","","","","","18.21446","","","17.79819","","","13.68655","18.0941","16.80571","19.64315","19.57906","33.2911","","34.26986","","35.30187","38.38326","38.00873","38.99647","38.60399","38.36206","37.86879","35.23236","32.53252","32.46946","","29.65169","27.97542","29.36544","29.06897","28.47031","","","",
"China","CHN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","38.80972","37.06206","36.90084","35.28189","34.80442","34.82925","35.01005","35.56861","36.5595","","","","38.10646","40.20054","36.08304","28.34763","38.49465","","32.23013","37.41242","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","43.0621","","45.7728","39.17039","36.36688","40.08159","41.77224","","43.20149","44.10206","39.50555","","","","","","","","","","","","35.71129","34.85022","34.02659","34.03633","37.07074","36.38229","33.25254","37.2643","32.66512","","","","","","30.52987","30.35379","31.28736","34.34535","33.09796","32.71681","33.68582","33.88244","37.18136","34.19866","30.67585","31.42684","35.11957","","",
"Cameroon","CMR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","30.78631","33.68827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9921","50.85584","52.3957","54.08651","53.89216","52.73901","48.86979","52.55314","","","","","","","","",
"Congo, Dem. Rep.","COD","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.73443","","","14.36003","","","","","","","",
"Congo, Rep.","COG","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","37.82857","37.49825","","35.1785","","39.74194","","","27.91244","33.71763","30.16676","","","","","","","","","","","","","","13.60551","12.11075","","","","","","","30.16886","","","41.19034","","","","","53.33168","","","","","","","","","","",
"Colombia","COL","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","28.10676","28.01318","26.84999","","","30.01476","31.22956","","","","28.59866","","","","","","","","","32.98939","33.26021","33.0706","33.02764","","","35.69687","36.12769","","25.95244","40.22582","35.01429","34.82016","36.25839","35.70239","35.11481","37.49596","35.40608","34.68962","37.24471","38.05749","","",
"Comoros","COM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","37.51905","","","","","","","","","","","","","","","","","","","","","","","","","","","41.21316","","","","40.1204","","","","","","23.66377","","","27.5983","27.83102","27.95683","28.58003","27.69313","","","","","",
"Cabo Verde","CPV","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.84491","","","","38.62659","38.9938","36.5733","32.9578","","37.1747","","40.28066","38.0054","39.59043","40.84653","39.92847","","","",
"Costa Rica","CRI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","20.72798","","15.55416","17.26379","","","","","20.51867","20.98687","","","","","","23.6233","24.51136","","","29.17743","28.00545","30.68942","31.88769","","27.82713","","30.08791","31.38094","30.99024","31.28655","31.51123","32.56519","33.12304","33.7004","33.44405","33.68089","31.99655","31.69431","28.6795","","",
"Caribbean small states","CSS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","31.49445","33.82687","36.88485","38.23093","39.78486","","","31.79254","","38.50397","32.54006","31.53493","32.96404","32.79397","","34.55397","34.121195","34.24052","32.98755","34.21687","32.73285","34.39086","37.99477","37.57205","37.48752","","","34.46296","34.37366","42.05462","39.052545","41.91877","37.9723","","35.16639","42.63241","37.05219","36.56752","39.78518","39.16002","39.74381","31.44936","39.44272","38.94375","36.25373","37.74991","","",
"Cuba","CUB","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.14768","","41.67378","42.26543","","","","36.53172","36.69577","37.96225","36.39067","36.82229","","35.70101","37.66851","38.86855","36.01888","29.38358","28.44434","29.10781","","","","","","","","","","",
"Curacao","CUW","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.92904","","","","","","","",
"Cayman Islands","CYM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.52965","54.02635","","","","","","","","","","","","","","",
"Cyprus","CYP","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","41.01107","39.74517","44.20502","47.17611","49.49604","51.16237","52.03858","51.85004","50.50963","52.13562","52.2305","54.31772","54.15065","","53.20518","52.61633","52.15827","51.35844","51.7181","52.81697","51.97033","50.93118","50.89813","52.67267","53.02631","52.21082","","","","50.55188","50.29089","50.25452","50","45.86545","45.49982","44.88518","43.84017","43.78996","42.47892","41.38947","43.01157","42.60223","","41.53489","42.10469","41.3118","40.94874","","","","",
"Czech Republic","CZE","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.87107","54.43502","53.35441","49.62853","","48.73539","49.24796","49.74882","50.4644","50.77631","50.5437","50.69981","51.31213","47.20899","47.52436","48.32721","46.38527","45.7332","42.81354","43.97237","43.86873","43.5409","29.80452","29.00771","","","","",
"Germany","DEU","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.27338","","","71.51826","","44.4591","","","","","","","","47.11501","47.1186","46.03146","46.2026","45.54756","44.55401","43.15876","42.52851","41.96527","41.85471","41.25655","","","","",
"Djibouti","DJI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","58.41012","63.04714","","","44.98957","","","","","25.36861","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2825","","","","","1.26592","0.82897","","","","",
"Dominica","DMA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.72542","","","","","","","","","44.90639","","","","","","","","","","","","","","","","","43.3707","","","","","",
"Denmark","DNK","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","17.2546","17.97201","18.31633","20.95379","","","","","","21.76369","22.83139","23.86615","","","49.92376","","41.61678","39.254","39.16783","38.62455","","36.64673","37.2927","36.74025","33.98209","34.29368","34.6082","34.92197","36.3479","36.98592","35.8084","35.89463","33.69007","34.51898","32.10228","37.97045","32.41739","40.0023","","","","","","",
"Dominican Republic","DOM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","19.54421","","","","","","","","","","","","22.29934","21.62416","21.98374","21.36869","","","","","","","","16.27149","","13.88512","12.75269","","","","","","","","","","","17.95368","","","","","","","","","","","","","",
"Algeria","DZA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","25.3856","23.8471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.47717","33.6604","30.470395","34.327365","34.74425","","","","","","","",
"Early-demographic dividend","EAR","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.585415","33.68857","30.55443","34.19455","34.21182","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.68968","41.45747","40.627935","40.30032","36.97093","37.960955","38.12235","37.66577","36.80384","37.132345","","","","",
"Ecuador","ECU","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","40.13379","43.46831","","","","","","28.40637","","","","","","","30.67343","35.25264","34.6522","","","","","","","","","40.13078","","","","39.64045","34.556","","","","","","","","","10.7351","10.43589","11.13749","11.31255","12.17537","11.44026","12.11141","","","","","",
"Egypt, Arab Rep.","EGY","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","36.95921","39.38506","36.922965","","40.88639","41.12496","","42.71101","44.100505","41.0848","40.5712","","40.84933","44.12536","44.060825","","43.154945","40.84988","42.26239","46.26662","43.80159","45.61383","44.67646","","40.89613","44.30794","43.74455","42.44916","42.16323","45.484065","45.75536","43.71706","43.84017","43.179605","42.637585","42.8153","42.93539","42.01525","38.80636","39.835405","37.66577","37.69886","37.971945","","","","",
"Eritrea","ERI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.00929","","","","","31.47219","35.4122","","21.09421","","","","","","","","","","","","","","","","",
"Spain","ESP","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","24.20377","24.23189","21.51672","","","","18.34484","16.30375","25.28504","21.20684","","","","","","","","44.91703","46.23362","46.89687","49.70036","49.3176","49.98433","52.01247","51.79799","49.30591","46.58299","","46.75604","46.02285","43.74455","41.81559","41.39121","40.25495","39.73975","39.45084","39.2039","38.12844","37.65901","37.50079","36.97093","36.97093","37.3306","36.90563","36.73987","36.80384","37.31704","","","","",
"Estonia","EST","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03946","29.49568","34.09131","","41.17544","40.94394","44.37361","46.26106","43.71706","","41.86203","41.36166","40.25491","40.12884","36.43034","36.40213","29.41524","26.09069","25.89992","25.20099","","","","",
"Ethiopia","ETH","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","28.51847","30.07655","","","","","36.54432","37.58807","35.00757","31.80106","29.78359","32.31705","38.50125","35.8978","34.44549","33.51931","","","","","","","30.44192","","","26.27922","23.79693","","","","","","","","","","","","24.32833","25.01587","25.59501","25.30281","29.30751","16.56876","18.13888","","","","","",
"European Union","EUU","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","38.281945","","","","","","","","","43.4945","","","","","40.852445","41.03988","45.52581","43.041345","","40.44554","43.37904","42.96321","42.132375","41.39121","44.37361","41.22265","42.825715","42.60781","41.86203","42.09272","40.63982","41.373975","39.881815","37.97045","38.12235","40.0023","37.46822","37.31704","","","","",
"Fragile and conflict affected situations","FCS","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","50.30458","48.6946","38.55089","37.62204","35.41412","34.21088","31.70916","","","42.54506","44.08492","44.03719","46.12438","46.62174","46.34571","45.61006","45.47657","44.12536","43.60847","43.6724","43.12599","40.84988","39.54294","35.70176","37.95356","36.41074","36.69684","","","39.46767","38.78229","40.05171","40.55495","41.03578","41.03367","41.93437","42.19388","42.56925","42.79625","42.51843","42.44763","42.01525","37.95146","37.77987","37.45866","37.46822","36.94765","","","","",
"Fiji","FJI","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","31.85985","","44.66749","","33.08364","","","","","","37.88864","","","","","","","","","","","","","","","32.59857","","","","","","","15.94479","","","","","","","","","",
"France","FRA","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","46.50425","51.01525","49.06254","49.17001","42.96921","43.97402","44.43462","44.6039","44.45261","44.42577","44.76632","45.43996","46.06521","45.72281","45.41077","45.67013","45.92687","46.11458","46.179","46.36352","46.49525","46.72834","46.11662","51.0571","50.73809","50.30167","50.01956","","","50.01697","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","","","","","","","","","","","","","30.19968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
