Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bangladesh,BGD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.3067770305225,1.76541717049577,4.45243984708792,6.78905061916142,6.70482420278005,8.53229687210809,6.45807913543664,9.42823410355878,8.70206489675516,9.26643598615917,6.46756705345254,6.73873045078197,6.73988748995446,6.74208603896104,5.86233440019447,5.77003062729232,5.55348616707866,5.2991452991453,4.19662166111403,4.32525486187697,3.62343711694043,9.49199374900913,12.3368065565669,12.5978915662651,14.6996150058197,16.3799969497212,16.3799969497212,16.3799969497212,16.3799969497212,16.3799969497212,16.3799969497212
Bulgaria,BGR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.91877269167794,3.30869756742205,3.40634653187307,4.32665736768692,4.26402328691684,3.4530618105243,3.1252926303961,2.17263790150395,2.18161656582214,2.43825455693206,1.62623628401319,1.32999494647861,1.96827053048448,1.86401436401436,1.98426109206778,1.37814973164741,0.832930420640851,1.3228683885693,0.621299120760811,0.773931714683467,0.854032205489276,0.273874017951742,0.472315850490564,0.524739371705867,0.449634538751678,0.373394608345985,0.373394608345985,0.373394608345985,0.373394608345985,0.373394608345985,0.373394608345985
Bahrain,BHR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44273358045813,1.16444976296774,0.021906764808973,0.0,0.0,0.0,0.0,0.0270103411020219,0.0256852456610281,0.0315966858587277,0.0315966858587277,0.0315966858587277,0.0315966858587277,0.0315966858587277,0.0315966858587277
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.34007654455987,0.0,0.0,0.0,0.848256361922714,0.81799591002045,0.490463215258856,0.410724472333143,0.462707943153024,0.413630096513689,0.460255058011315,0.864824215078022,1.26101066295781,1.21604828688088,1.03708359522313,1.11887002063165,1.19468029153205,1.32382892057026,0.0,0.210620372734235,0.28030833917309,0.24869109947644,0.198835392699901,0.240673886883273,0.272277227722772,0.31351973894683,0.31351973894683,0.31351973894683,0.31351973894683,0.31351973894683,0.31351973894683
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,47.814097050043,48.0753840196205,30.9748636786807,27.99304743924,27.9326050259579,28.0881290633277,19.5507417397168,13.4013892620025,13.242806061638,12.0794991703123,6.56679820696525,5.80936041176236,5.12171152101603,4.07856686821647,4.85421339314322,3.03607764607086,4.89453333752476,0.779163655785604,2.8732024651906,17.8825388464577,2.37569852414386,1.22360248447205,2.56177148608721,0.568127717650046,1.09111846840363,1.06214424036148,1.06214424036148,1.06214424036148,1.06214424036148,1.06214424036148,1.06214424036148
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.61099091302466,2.94376098418278,5.43117744610282,2.0369671821954,2.01841359773371,2.21927790659159,1.57504632489191,1.15207373271889,1.91374663072776,1.90672507085803,0.77319587628866,1.18090452261307,1.2189292543021,1.31578947368421,1.26022551403935,1.30718954248366,1.66037735849057,1.76142309033833,1.68471720818291,1.69906877961117,1.93300870591707,1.59279778393352,2.02323456467824,1.83508989460632,1.9988577955454,2.25140712945591,2.25140712945591,2.25140712945591,2.25140712945591,2.25140712945591,2.25140712945591
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.21567985064244,2.17427477952188,2.58178478645773,2.42999333269835,2.45499748116643,2.72168823770596,3.17840688277179,3.21317479592963,3.45829655506794,4.93552743221119,4.34753948009515,4.81510343735921,3.88780082795491,2.95192115035722,3.13018611289627,2.89752948269745,2.95084860148282,2.99519035284973,3.79081212869844,3.14060083111467,3.11491143879243,2.78247394956719,3.54526766843279,4.65070671130598,5.99728096625588,5.04425326483877,5.04425326483877,5.04425326483877,5.04425326483877,5.04425326483877,5.04425326483877
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.938566552901024,0.945626477541371,0.852878464818763,0.904392764857881,0.841852074564041,0.762970498474059,0.753650494583137,0.789364353967595,0.878594249201278,0.903861955628595,0.904443570585922,0.930593253198914,0.925583117363939,0.783453462864306,0.888480392156863,0.888480392156863,0.939963614311704,0.972017673048601,0.964066608238387,1.02436323366556,1.00210970464135,0.993288590604027,0.94147582697201,0.908677873693776,0.954283177984909,1.0,1.0,1.0,1.0,1.0,1.0
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.9205298013245,3.52941176470588,2.66903914590747,2.93594306049822,2.48161764705882,2.01729106628242,2.77410832232497,3.12907431551499,2.12765957446809,2.39149689991143,2.36842105263158,2.12577502214349,2.53054101221641,2.7831094049904,5.23613963039014,0.570342205323194,0.610376398779247,0.72463768115942,0.0,0.0,0.0,8.57740585774059,28.5714285714286,17.5514626218852,4.28015564202335,3.60633636670037,3.60633636670037,3.60633636670037,3.60633636670037,3.60633636670037,3.60633636670037
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.41630691165274,2.77995755820014,2.99723802036984,2.25664656457133,1.69452177809611,1.64212819528397,1.25495480242753,1.63615760111576,2.56067401526576,2.09709039718799,1.82976769991876,2.86445793346672,2.31120603901137,3.66080788137232,3.86937060838689,2.51545468023799,1.85243369203781,1.98676128798255,1.6229706931533,1.73379589761254,1.29501073103521,1.03721072035856,1.0881943168235,1.16708881690204,1.24248520993509,1.21477770820288,1.21477770820288,1.21477770820288,1.21477770820288,1.21477770820288,1.21477770820288
Central Europe and the Baltics,CEB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.49336480899888,5.95410274028551,4.85888311854844,5.44625658148196,5.10567182598858,4.8257787135674,4.83890445081655,5.23008136321768,5.18253406961321,4.66443541550963,3.18418373252762,3.81174826707581,2.93241030154287,2.92425526682155,2.13202238666857,1.91177765890484,1.82205220616905,1.78110967157646,1.57407329384106,1.83519822875364,1.38953968835462,1.10865163706556,1.01177612895742,0.804273362405879,0.67820418082285,0.854239359116117,0.854239359116117,0.854239359116117,0.854239359116117,0.854239359116117,0.854239359116117
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.701920279313355,1.06180999929681,1.26560570723007,0.428853105488005,0.467746866401712,0.586364220537206,0.549323567581021,0.477480965285843,1.08500256805342,0.477625850042957,0.343294416550723,0.346196065186186,0.345222638050867,0.374617737003058,0.316292178814687,0.370312689266123,0.321874597656753,0.263399509324343,0.186466972969748,0.15448532389423,0.102949191546055,0.0826866810838316,0.0748459054886997,0.0669383003492433,0.0599126986391258,0.0680817586274717,0.0680817586274717,0.0680817586274717,0.0680817586274717,0.0680817586274717,0.0680817586274717
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.62333986501197,6.7531686789239,4.81151902696418,5.26600841561471,5.98172251453891,3.71427552003425,7.63999609540234,6.6973000570622,5.50001408093723,8.84865850481896,4.25420430161186,2.99781335966707,3.38897666643768,4.02955433598838,5.53624433682237,6.4629220333816,4.90961677512654,25.269616640175,26.9496181160391,20.0075755080531,14.0152894066254,9.67084138602712,8.80847586414532,7.46048039416957,6.57854288349216,4.18639818536352,4.18639818536352,4.18639818536352,4.18639818536352,4.18639818536352,4.18639818536352
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.10696832928784,7.66249769415237,7.05636471897209,7.80702267059002,5.19248689731698,5.46614096043908,4.66109383100052,4.14785612666037,4.57319057815846,4.053545087735,3.48651435601864,3.27607500325805,3.065234160579,2.86928465449521,2.97408398086319,2.0201434452618,1.3230149541828,0.856057212679666,0.542486195573643,0.326347265899537,0.353949915229281,0.257818456273203,0.219409990346522,0.184178728966276,0.16797437936229,0.165618383349663,0.165618383349663,0.165618383349663,0.165618383349663,0.165618383349663,0.165618383349663
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.3333333333333,30.9851403412218,43.3513513513514,49.7714808043876,50.275307073274,34.9847302341364,8.96255371393493,9.5261721657157,11.7354549975137,4.96159435333195,0.270833333333333,0.266120777891505,0.245561012466944,0.117947709848634,0.14519056261343,0.123217743355043,0.282935455349248,0.319659030367608,0.155172413793103,0.204394481349004,1.42497904442582,0.541072306935563,6.10034207525656,2.66666666666667,6.13082307506638,5.22328090919527,5.22328090919527,5.22328090919527,5.22328090919527,5.22328090919527,5.22328090919527
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.52020763811643,1.43911439114391,1.27877237851662,1.0593220338983,1.17647058823529,1.14901256732496,1.13753877973113,1.15089514066496,1.64141414141414,1.24407582938389,1.09195402298851,1.89212086981079,3.57575757575758,4.23452768729642,4.62287104622871,5.79420579420579,11.1829220524873,15.983215716193,15.3494103150854,22.185716756009,19.7152059671131,18.5103867589934,18.4550264550265,18.475499092559,18.4817945383615,17.8899082568807,17.8899082568807,17.8899082568807,17.8899082568807,17.8899082568807,17.8899082568807
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.442477876106195,0.416587767468283,0.312860200889182,0.306582506762849,0.338855421686747,0.291403593977659,0.294647241774431,0.376759865159627,0.401861252115059,0.452318130418394,0.0501504513540622,0.0838644750083864,0.131147540983607,0.113876687815194,0.113234253361642,0.0949281258475725,0.0795439480312873,0.088809946714032,0.225195390117896,0.0763941940412529,0.0759013282732448,0.101278642866186,0.11823436678928,0.108985226447082,0.0452488687782805,0.134198165958399,0.134198165958399,0.134198165958399,0.134198165958399,0.134198165958399,0.134198165958399
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.608519269776876,0.0,0.934579439252336,0.828729281767956,0.617283950617284,0.564971751412429,0.436681222707424,0.441501103752759,0.581395348837209,14.4144144144144,0.337837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26716141001855,1.53061224489796,0.696055684454756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.04244024534478,1.09759394430927,2.16427877610491,1.34339583495423,1.00944239175059,0.594624964884352,0.601909506019095,0.62773231700482,0.400917655968105,0.275559291952735,0.234202898550725,0.232493899912527,0.208694107721682,0.253539889559743,0.229288601942919,0.226473568150665,0.219473635264577,0.273431841228451,0.269941721191319,0.563439430261247,0.844776521270867,0.237685435620031,0.550226186274824,0.453511474560166,0.514897804909358,0.567976005911587,0.567976005911587,0.567976005911587,0.567976005911587,0.567976005911587,0.567976005911587
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.479815455594,5.12422360248447,17.1620521172638,10.0773615635179,9.85342019543974,17.2505634091375,9.2877967513536,3.04758510069506,8.14705338998707,2.15280025898349,0.852724382136147,1.48257968865827,1.62126245847176,2.10653428149738,0.803408399269629,3.28087167070218,6.12855007473842,7.97790055248619,7.14587291534727,4.84425349087003,6.68892831054993,8.77746135069162,8.15804993119717,11.685393258427,10.2084760692963,0.998890122086571,0.998890122086571,0.998890122086571,0.998890122086571,0.998890122086571,0.998890122086571
Caribbean small states,CSS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,87.4534078807242,86.5252510002265,72.5689027561102,69.2874022904926,69.3522774759716,71.2818043181636,70.2024780900574,77.8806729817616,74.4840260107436,66.7885730057963,57.064928153273,56.7161252369436,33.8747690935728,29.0765338393422,29.4166560061405,36.8400469299961,45.3397291881717,40.9328188833409,44.131455399061,38.6038118867712,39.5298039891935,44.4707207207207,45.0835684827437,48.3437826541275,45.9361768047093,45.9680599369085,45.9680599369085,45.9680599369085,45.9680599369085,45.9680599369085,45.9680599369085
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.977153301348,99.9785038693035,99.9384110039006,99.7046662728884,99.405560882071,98.6283352123262,96.3887198214648,94.5516217935128,92.3776223776224,92.7126436781609,91.2199426428414,91.2199426428414,91.2199426428414,91.2199426428414,91.2199426428414,91.2199426428414
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.867177337765573,0.880626223091976,0.890664950810234,0.637637671770041,0.840911815581702,0.980602558811391,1.14378828948812,0.981048631982185,0.953206239168111,0.665534063810222,0.510211079261017,0.51997736886063,0.505296401079018,0.44435857805255,0.415324024346581,0.397895790360181,0.308413225906711,0.131033225468301,0.157272345278828,0.19110152881223,0.23326144036009,0.200516271780216,0.130354032323186,0.091851920751558,0.123390053586538,0.113779413188729,0.113779413188729,0.113779413188729,0.113779413188729,0.113779413188729,0.113779413188729
